"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"SCPEP1",3119.09220272494,4323.38167341041,3417.84009030678,3455.93639882879,4870.11216345142,5543.30001361923,3721.92029505914,4318.39141197205,5451.88993862469,3603.15345978797
"SCRN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCRN2",965.610356945471,1712.89599335536,1119.80802431937,889.501486630268,803.421762221913,1102.82082389587,2303.18922770165,1663.28097099521,1192.88459094942,1554.72957769385
"SCRN3",723.372623771012,669.562409459325,777.75450045964,863.173819535471,607.133023809874,648.999671306281,770.328449566445,637.239459692404,620.004004815686,642.906951598091
"SCUBE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCUBE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCUBE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCYL1",6566.68281208926,5903.8383417042,7291.80670186235,6974.7351448048,6964.27947457727,8373.22097890191,6133.47468271133,6331.45413570879,5569.34862491834,6517.19569654033
"SCYL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCYL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDAD1",894.123968916704,981.354947432844,869.052347004089,1195.08641961992,972.972395498966,836.617578989641,750.186801660959,851.228375521913,915.152369558259,881.608174674176
"SDC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDC3",4277.5490663364,5313.51249101558,2963.03056832218,2728.4411075726,3280.42534276575,3401.75829122894,3833.57178419197,4939.84880582139,4523.21438983997,2792.15022710255
"SDC4",2459.87749281474,3557.29454878801,2376.35719306214,4191.51665387784,4369.43578425837,3460.2788433681,2123.69464725108,3823.23249454125,4176.59517669109,3074.96741121619
"SDCBP",7820.71357348272,7495.89073479328,12194.3659160574,9393.72551499513,9803.32111185353,8537.50376960184,10513.3802014182,7295.26650000054,9230.9459742299,9464.25879638919
"SDCCAG8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDF2",1407.08303857855,1060.73856516966,1439.98829980301,923.903231932803,1548.45945415461,1881.62932598035,1025.75904289203,1119.33294724129,909.297670288195,1315.65927463212
"SDF2L1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDF4",5282.88488430933,5329.87537399944,5436.0074098998,4869.69660660938,5061.10698362044,6042.46487731229,5584.5482730702,5671.32369428098,5256.03886387631,5357.32418203018
"SDHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDHAF2",929.584822941004,1137.22359661394,1258.53970183037,1503.65483985931,1409.24932127588,1573.03820096257,1105.24166496144,1138.60152541138,1148.34765966623,1363.48013858115
"SDHAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDHB",5122.07495837393,5946.72173810211,6187.6466744517,6161.13173701301,6030.98682396189,6343.48713791664,7227.36649465805,6058.79759062585,5364.29690352665,6274.41046064193
"SDHC",2963.14081736859,1988.77114379081,2962.49931773617,3213.96600454066,2165.16438056821,1810.27788981842,2402.90754364581,1931.99806809538,2329.61930599613,2233.93618529071
"SDHD",4094.04858635009,4665.08638600341,4615.40729436728,4751.91280987101,3939.25376672218,3679.92950472203,5267.94433623193,4100.11806056471,4126.94971650233,3599.34909596987
"SDK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDR39U1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SDSL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC11A",2204.36162779056,2346.91124923241,2150.65056023877,2112.36869246622,2270.88391118342,2283.35867073281,3012.34050821131,2403.80312322094,2353.1507063803,2271.53693648041
"SEC11C",1689.81680652417,1512.17029361139,1299.46120150391,2130.91736034584,1832.47266217323,1469.64952837731,1067.92230832926,1341.80193435516,1284.33567753596,1458.54796595906
"SEC13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC14L1",5493.48864334083,9193.55034228692,5681.9286860908,4951.14589521697,6450.43921749076,5523.12514762753,7854.36215132565,6506.60741756647,4458.55369081618,4481.94997012618
"SEC14L2",982.360155433846,801.509618880432,396.324355959938,552.998736457881,494.655373774543,600.533866477073,399.901279086627,928.43648789875,657.983471462325,1378.05320616269
"SEC16A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC22A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC22B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC22C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC23A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC23B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC23IP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC24A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC24B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC24C",6584.82160206457,6065.40268155314,6183.55377130286,4971.33471875434,5648.20167756006,5583.16755277729,4951.1344682639,5765.22238715847,6308.41375614217,6278.85289023317
"SEC24D",2007.87939184038,1411.44515891219,1609.54976668329,1338.01493893577,1678.31641521913,1147.26217268978,768.866556678501,1328.48513461048,1850.53698610034,1268.56607038204
"SEC31A",4411.59838956713,3843.69451632863,4220.8455542323,2877.24253550214,4052.60985128068,4184.35625072856,3700.9697004783,3864.04803919573,4140.62302639193,4013.65663084365
"SEC31B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC61A1",13326.7430450686,13361.1304406003,15319.6006689629,10296.521940913,14363.1108927318,14997.6415485561,9325.68067062605,11482.6992845186,13726.8616407167,13258.4229511934
"SEC61A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC61B",2686.03190745902,2537.72895100892,2354.98898873859,3124.762138342,2690.7382209076,2760.80787985492,2279.76515059822,2394.95137272279,2533.70645073341,2633.83923474427
"SEC61G",1270.19276071747,1070.02878657943,1307.6021969881,1202.95030298379,1357.05550936389,1561.3493326176,1158.40078249067,1108.52260189285,1070.83152842971,1234.42243216963
"SEC62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEC63",3998.34152520353,3436.5366326625,3631.28912456555,2870.56595054367,4004.80682673752,3142.99917745309,3325.31537922875,3296.55094301092,3399.35544375283,3200.42744211038
"SECISBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SECISBP2L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SECTM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEH1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEL1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEL1L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELENBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELPLG",494.551120811486,379.08738832713,640.680701142399,795.269810821152,712.212675805637,1254.51259447523,382.69688674238,520.96389833502,502.895616180741,598.519153257163
"SEMA3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA3F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA3G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA4G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA6C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEMA7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP1",364.963645264148,338.593739327924,364.749422836396,398.912437117982,393.053289517203,288.943518715129,365.75606515391,335.971850035728,375.231302618565,340.893111231309
"SENP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP5",1670.54551579374,1519.37717394515,1854.06935651025,2021.63352261484,1489.22178866685,1697.71285767932,1407.33613346827,1305.08008925216,1457.26686524406,1525.92860157493
"SENP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEPHS1",1760.15418695492,1540.54828303436,1263.00319872826,1339.4339309066,1332.60879888878,1534.06690073538,1144.59440642253,1397.16265295101,1586.55906940344,1213.62442223491
"SEPHS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEPSECS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERAC1",421.315639855643,375.067458989826,452.830815335702,439.472161527163,454.813370014683,477.25712565374,400.973629091917,393.930465433652,384.300685748891,448.254887436562
"SERBP1",4427.00085679311,6326.48212638301,4332.59463267893,4518.9197114411,4868.80329958187,4541.18514776044,5108.70468897927,5239.17619633973,6285.37541673436,4434.3116002223
"SERF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERGEF",1066.85304396014,1090.42296024675,1249.21068794684,1110.07329779196,1149.57115053713,1552.22491098678,1256.46879260086,1277.52082809618,1213.95678733981,1270.18018478291
"SERHL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERINC1",13541.6710327502,14333.9221735345,15677.8461034076,12634.0624319277,16659.0834189844,11112.1202703241,24278.8657449321,17893.3835592525,17132.2166454135,14407.1013161655
"SERINC2",1082.87449243999,823.889481084601,1568.31650109816,982.980848819094,3187.02197927006,1643.22182512278,364.22773535807,697.366313027817,594.676588732873,1107.41760487142
"SERINC3",5968.82627897505,5710.50279911601,6286.77559949054,8725.52219783148,6657.63126504958,4657.70123624005,7917.96901802825,6077.18683659312,6566.72913635044,4948.35913819239
"SERINC5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERP1",3123.58743300136,3366.72313754014,3225.2690701787,3937.91111879588,3854.93319748089,3388.56274848021,3687.73784865775,3675.85937589613,3865.09897041617,4376.84643849914
"SERPINA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINA3",2709.78491051581,1918.4333274901,970.277503450705,2722.4724237697,751.393515904903,1865.97403813444,710.162075882466,2811.83467863865,1875.01485131207,2923.37643142427
"SERPINB1",2679.48141498072,1819.22635831487,2201.80153493538,2066.89024118485,2010.92289575731,2677.27744947411,2218.02289574255,2069.05426868732,2435.01621660744,2584.03117712832
"SERPINB6",9358.64097020855,8129.49336990423,9150.23365772892,9800.6064551657,9071.19959365669,10603.3444271537,11346.4315121098,8895.35564248594,8475.17308844943,10705.7745371028
"SERPINB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINE2",936.314399874866,1430.58901836015,1232.1556301473,718.860342371279,1395.28061497315,1254.86910392356,797.038760570391,1656.3412216138,1254.43145318654,950.64479583716
"SERPINF1",3022.32963797872,3496.98621082594,3006.27013105103,2285.57054084937,2849.00330642314,3713.77175298531,6173.97471100528,3263.01938579688,2776.55979359877,3035.64415041174
"SERPING1",7870.24804099779,6424.79860162848,6908.42575639063,4377.02404333473,4891.87280092967,10044.0983161858,9768.12213870075,8562.86091431612,6782.41753068045,7160.36582436504
"SERPINH1",2429.91064962266,1874.63851425946,1973.12087519966,1574.43114656955,1655.17885083369,2372.63696921699,1496.08014432506,1400.16263283295,1898.61808487815,1742.38264978838
"SERPINI1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERTAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERTAD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERTAD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SESN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SESN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SESN3",2540.85967574499,6427.43504337389,2996.27177057232,2127.41210803518,2666.09838113658,1620.98306978,4384.96162388397,4575.40693960576,4739.2898669786,2019.55955721814
"SESTD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SET",6882.11317011838,8216.51353150584,6899.0489402693,10074.5903486481,7818.08433895324,7274.54206253246,5919.56007824667,7265.90005000739,8341.04354728065,7630.63853405927
"SETBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETD1A",1564.28124492549,1592.44996245045,1449.22657866349,1241.33081466431,1403.62213771404,1681.03006921853,1485.94943319443,1572.62019720394,1739.18985022238,2091.22892952701
"SETD1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETD2",2877.83654172543,3651.85819295135,3096.92644672289,2839.7108028858,3152.07318697085,2373.86552766186,3955.56270461665,4106.79038507302,4741.03593557846,3505.71830399004
"SETD3",2758.89475609997,2577.43939312233,2990.02021376886,2886.78349555761,2149.12401723908,2215.32164303991,3430.73306357652,2501.64162822186,2460.37881119484,2845.97050249911
"SETD4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETD5",6635.74182396696,7407.29538036819,6029.54410022746,5046.16389147289,5913.00048408178,5315.95455138655,5111.76811959158,6626.29087084377,9226.4181785962,5274.07783892454
"SETD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETD7",3853.14617015755,4119.26099446864,6055.30443702952,4279.65914867313,4443.7805598816,2180.87875597435,5638.99879887415,4451.40373866457,4429.05781449908,2302.66359652103
"SETD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETDB1",1587.65551970925,1356.15937497829,1184.76123175425,1244.12779101233,1071.33877612539,1277.70291073643,1057.82155996501,1197.40233210447,1647.41951208008,1266.22280981985
"SETDB2",457.594031463144,531.84585868741,615.563899197724,574.404996948685,537.258877707827,493.757600359286,577.705528398463,577.810155433888,574.207507146069,637.47622772304
"SETMAR",497.340407954037,526.164766063263,450.877700591941,462.669079287649,415.694543067072,596.977114719626,573.423712212211,551.212545846788,650.667177345872,533.44237547175
"SETX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF1",23791.248754661,29567.4952141981,21457.1660705065,16958.5201178948,26861.6101235834,23632.0448963411,20235.8371123534,29788.2023265441,29384.2783180242,29615.5314117794
"SF3A1",4651.76144375308,4538.02874835289,3173.12022107875,2602.3952849719,4670.36152928194,3191.2367788649,4308.17839792557,4756.4723721999,4965.34574901983,3538.94650370927
"SF3A2",3176.50323341511,3495.26326527744,2112.28600530221,2243.01941233279,3092.26098743837,3520.87910214724,2986.88225154718,3644.43434111577,3452.68403077087,3474.6427149171
"SF3A3",2212.59588504662,2755.170046656,2186.52565582499,2143.19652556293,3918.10097469028,2505.84279425069,2130.41411125357,2417.72212806551,2353.44014020857,2335.29719233199
"SF3B1",12786.7392705308,15102.2570456514,12597.3972131646,12862.4314137524,13517.5204064754,9449.76277981522,13392.9526541096,14810.8549635504,18195.7861704914,12326.5245110763
"SF3B2",13051.6638182517,11662.6498513819,12344.240822783,12629.2632949208,13153.0666826207,13136.8995156657,13039.1806713158,11636.829494803,12009.3658530628,12886.2386481177
"SF3B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF3B4",2696.29429395123,1720.06596612088,2313.65159553409,2190.23830158615,1789.76249671077,2092.44472703487,1325.92180952052,1781.92447387119,2380.26072545193,2037.11738676255
"SF3B5",1638.54698507075,1735.15719479471,1624.47058941164,1741.93739725326,1511.4772943634,2176.42962196238,1796.26557466246,1709.58580282578,1525.02816916499,1595.86869143103
"SFI1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFMBT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFMBT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFPQ",9012.17709955311,9807.5574237358,8204.80850001391,7523.25346029433,8572.01740664838,6928.95650247228,6399.6611494713,8690.14938638139,10873.9430650615,7768.27442767928
"SFR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFRP1",439.500962559412,3308.69070638386,542.082113102681,170.777523540358,423.793808291925,1543.9162457615,1767.03239436369,3154.83564181668,2420.25239134881,215.261251099635
"SFRP2",617.868635290511,432.413411149853,611.064862726821,186.430839316946,496.247904239698,348.811830792008,296.617986565492,499.280648417145,810.650524446309,640.568464668412
"SFSWAP",2903.04799429458,3201.64789726474,2734.73540497383,2679.7078000803,2619.63396403189,2554.73363667189,2612.56726357801,3325.6817707599,4336.64486139278,3465.67087946997
"SFT2D1",2182.80090020056,2074.73779257679,2194.95833525793,1824.99413146865,2034.49007169968,2005.41775826115,2018.09629723621,1766.47293537793,1722.35575370014,1906.08280739524
"SFT2D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFXN1",1412.89509451016,1087.89989900532,2256.94803663104,2096.12323203038,1548.95197442221,1341.62813978152,1044.24172041255,1084.92787903729,990.86660143194,1242.57568434835
"SFXN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFXN3",2751.86609995626,1479.91866696094,1854.40621531667,1886.54500276837,1645.45976333465,1992.70943201194,1693.81626866843,1764.44196324464,2097.70532102488,2292.56746110494
"SFXN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SFXN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGMS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGMS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGPL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGPP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGPP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGSH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGSM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SGSM3",5596.34273074864,5313.63068882434,4024.58230333462,4200.81342654139,4631.67088722928,4082.38411203468,3422.23231471158,5395.85791665452,5442.96805994284,4657.38434693757
"SGTA",3945.6345412296,3840.6111836232,2877.55819776713,3705.8334450429,4430.13002210833,5248.02384484029,4064.3131369421,4153.34680975716,3267.68455441831,4223.68154315145
"SGTB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH2B1",3154.24644724559,3844.0814189619,3441.09871528878,2044.02480272499,2259.07441150183,3101.53159202354,3245.95399954648,4045.38312323634,3694.15594055522,4823.13969212007
"SH2B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH2B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH2D3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH2D3C",843.094548177812,822.35722039477,915.130369836304,851.153344512489,978.903794003154,857.81811986176,1466.59366590192,1005.12871783284,968.8506317746,791.844433334728
"SH2D4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BGR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BGRL",4993.24144626281,3352.78821412075,3333.02593880752,5456.05732249018,3670.89491963144,3006.00949715682,3599.92435426728,4366.09316837103,6327.43956361919,6655.54879633625
"SH3BGRL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BGRL3",8023.11034882349,7144.63058436356,10067.4455110275,9396.62737667519,9384.03721163205,11775.3260547996,6576.2381922407,6561.74668316342,8578.0404414327,8264.61236319225
"SH3BP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BP2",2422.58971440793,2904.68431683494,2324.87763685227,2137.46471956666,2646.15669974661,2760.07229863344,2756.37496586456,2313.38243650413,2904.14310330783,2035.25304502059
"SH3BP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3BP5L",2734.87703468938,1679.26120207282,1971.72198820568,2354.55220859634,1754.02577173335,1932.2854096926,1700.53687063889,1718.15500237737,2290.70464753982,1854.86726774576
"SH3D19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3D21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3GL1",2717.44285854697,2509.94891585464,2245.77129262379,2207.62903071303,3034.63374451023,3628.08286191535,2508.67799300864,2434.28235957835,2624.06103341757,2398.6937724121
"SH3GLB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3GLB2",9533.3394748414,9436.15022697069,7481.07999433279,9359.49713734992,7797.990506659,10707.3141996873,6540.68815587958,12346.8296045135,11875.3933929391,12772.9080729213
"SH3KBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3PXD2A",4474.82623162722,5566.65274701122,3563.28767650366,2215.11125139758,4318.51933337793,2873.01148327004,3280.40539186293,3333.2856480586,5921.1552166524,3471.30081649574
"SH3PXD2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3RF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3RF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3RF3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3TC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH3YL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHANK3",2678.2150745934,3795.42931173319,2040.12820703988,1183.9359510823,2923.94051808531,2224.0670081166,6418.13651306302,3373.19852990456,3500.91229785256,2113.98386259358
"SHARPIN",2879.68813965936,2000.54154466345,3082.2080410874,2605.13774541845,2065.61614239212,3242.11915064041,2256.36747219295,2006.5647472481,2290.74351134732,3085.8822505832
"SHB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHC1",3855.19211858885,3398.87066559558,2864.6309249378,2763.58862384554,2299.30666075738,3110.51036001469,2755.72440722495,2889.29569578243,3732.67931980434,2655.99120991084
"SHC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHCBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHISA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHISA5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHKBP1",2386.08734340099,1422.00643201773,2133.1528254448,2131.88459773587,2372.56319378796,3149.52864728643,1619.67043147794,1928.38238742269,1787.06460695114,2167.47598647872
"SHMT1",674.274966987192,1219.61920609146,753.098165328229,995.048028255326,1116.44916510665,991.427096989964,1554.46926530329,913.278760555928,764.173827537183,1012.18549325549
"SHMT2",1722.00555101067,2211.37033880388,1428.01535403346,1958.5051959395,2120.57812296364,1908.00935530291,1277.16543819482,1478.46452631935,1687.56580359234,1825.40862424368
"SHOC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHPK",560.317526783459,498.773627262052,567.733178190755,532.919305452107,776.957142877094,499.811093277772,597.758613674735,657.524741103405,535.056332479462,707.222879600529
"SHPRH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHQ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHROOM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHROOM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHROOM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIAE",2113.54227887789,1727.96986386765,2393.5891679075,1184.01148480027,1398.82206504435,1898.00840194458,1656.68846509235,1982.45029401875,1928.66895048538,2489.0843215408
"SIAH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIAH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIDT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIDT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGIRR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGLEC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGLEC10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGLEC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGLEC9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIGMAR1",1392.46630536587,1770.908415468,1845.37027234903,1851.35415732063,1770.15323625721,2137.60782358552,1766.7493433193,1732.94244122221,1535.62173965825,1929.97611511686
"SIK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIK2",2550.39001813153,3172.43720336774,2467.54557996496,2786.91066672822,2547.63376038113,2275.18003963156,7216.49927618438,2840.07139843309,2539.20151833984,2185.77799844679
"SIK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIKE1",798.829751104907,927.295013515833,765.933830651751,941.117822351567,1031.33189328878,900.684199699186,1009.28037218644,854.546281557454,861.56843387768,716.387994552792
"SIL1",1027.88716700382,931.002245643693,1304.12666206975,1037.91757929297,632.405368867828,1118.15618730655,998.364136438884,885.891511166296,801.377837689083,1164.09829363568
"SIMC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIN3A",3244.94635296393,2899.07643294131,3106.49087480139,2611.71839197805,2907.57332785415,2471.01471242791,2902.26349588739,3909.34936537998,3832.06236938944,3608.48502234984
"SIN3B",3733.02910255626,4536.04864999451,2985.30238886443,2350.63746306664,3582.28981001974,3231.01091732549,3668.29847884389,4216.78335674217,3989.46455417834,5536.22145417834
"SIPA1",1529.91445347818,1439.26053008142,1635.77637021516,1704.61347519819,1752.06731516653,2877.87123847502,1456.92322998799,1613.72919048822,1384.61970102792,1385.32187806604
"SIPA1L1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIPA1L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIPA1L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIRPA",4862.70803699769,9140.13252552502,4871.77779496456,4556.28950597694,6733.68586011682,6182.00301177243,6319.0401995755,5624.17615909954,4024.21574511574,3698.0165182277
"SIRPB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIRT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIRT2",10388.0410871193,7013.47619750718,14147.8635612348,6725.56195327588,6726.59538070689,8372.42164677564,8942.03117323347,7217.16685886948,5846.61849225286,6247.78321056217
"SIRT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
